20.000000 20.307456 20.614266 20.919786 21.223374 21.524400 21.822247 22.116310 22.406001 22.690752 22.970021 23.243270 23.510002 23.769742 24.022041 24.266469 24.502632 24.730157 24.948700 25.157943 25.357594 25.547384 25.727070 25.896429 26.055266 26.203398 26.340667 26.466934 26.582075 26.685982 26.778559 26.859727 26.929419 26.987578 27.034158 27.069124 27.092449 27.104116 27.104115 27.092449 27.069125 27.034160 26.987581 26.929423 26.859732 26.778564 26.685987 26.582080 26.466940 26.340672 26.203401 26.055268 25.896432 25.727071 25.547385 25.357594 25.157943 24.948699 24.730155 24.502628 24.266460 24.022030 23.769735 23.509994 23.243261 22.970012 22.690749 22.405999 22.116308 21.822245 21.524401 21.223377 20.919788 20.614269 20.307459 20.000000
20.000000 20.340639 20.680557 21.019030 21.355347 21.688805 22.018715 22.344402 22.665213 22.980515 23.289703 23.592186 23.887408 24.174845 24.453999 24.724398 24.985607 25.237216 25.478848 25.710154 25.930817 26.140542 26.339067 26.526151 26.701579 26.865159 27.016722 27.156116 27.283210 27.397888 27.500052 27.589616 27.666510 27.730673 27.782060 27.820632 27.846362 27.859230 27.859230 27.846361 27.820632 27.782062 27.730677 27.666513 27.589620 27.500057 27.397893 27.283215 27.156121 27.016727 26.865163 26.701581 26.526152 26.339068 26.140543 25.930817 25.710154 25.478846 25.237213 24.985598 24.724389 24.453991 24.174837 23.887399 23.592175 23.289694 22.980511 22.665210 22.344399 22.018712 21.688804 21.355348 21.019030 20.680556 20.340640 20.000000
20.000000 20.374545 20.748287 21.120427 21.490177 21.856756 22.219403 22.577370 22.929933 23.276395 23.616087 23.948359 24.272599 24.588231 24.894709 25.191519 25.478181 25.754252 26.019321 26.273011 26.514976 26.744902 26.962505 27.167526 27.359740 27.538939 27.704946 27.857599 27.996760 28.122310 28.234144 28.332175 28.416329 28.486546 28.542776 28.584981 28.613133 28.627213 28.627212 28.613132 28.584981 28.542778 28.486549 28.416333 28.332179 28.234148 28.122314 27.996765 27.857603 27.704950 27.538943 27.359742 27.167528 26.962505 26.744903 26.514976 26.273010 26.019319 25.754245 25.478173 25.191512 24.894702 24.588224 24.272591 23.948349 23.616079 23.276392 22.929931 22.577367 22.219401 21.856757 21.490180 21.120428 20.748287 20.374545 20.000000
20.000000 20.409251 20.817614 21.224214 21.628175 22.028641 22.424768 22.815738 23.200753 23.579046 23.949886 24.312559 24.666397 25.010771 25.345087 25.668783 25.981344 26.282288 26.571172 26.847590 27.111172 27.361583 27.598520 27.821710 28.030913 28.225913 28.406522 28.572572 28.723921 28.860446 28.982039 29.088610 29.180086 29.256405 29.317516 29.363382 29.393975 29.409275 29.409274 29.393974 29.363383 29.317518 29.256408 29.180090 29.088615 28.982043 28.860451 28.723926 28.572577 28.406525 28.225916 28.030916 27.821713 27.598522 27.361585 27.111174 26.847591 26.571167 26.282283 25.981341 25.668779 25.345082 25.010766 24.666391 24.312552 23.949880 23.579046 23.200753 22.815737 22.424769 22.028644 21.628181 21.224218 20.817617 20.409252 20.000000
20.000000 20.444841 20.888710 21.330639 21.769671 22.204863 22.635292 23.060060 23.478294 23.889157 24.291847 24.685590 25.069659 25.443371 25.806081 26.157184 26.496124 26.822383 27.135488 27.435004 27.720540 27.991738 28.248280 28.489881 28.716288 28.927277 29.122653 29.302245 29.465906 29.613511 29.744953 29.860140 29.958999 30.041469 30.107500 30.157055 30.190106 30.206636 30.206636 30.190107 30.157056 30.107502 30.041472 29.959003 29.860145 29.744958 29.613517 29.465912 29.302250 29.122657 28.927281 28.716292 28.489886 28.248284 27.991741 27.720543 27.435002 27.135485 26.822382 26.496122 26.157182 25.806077 25.443368 25.069656 24.685586 24.291844 23.889158 23.478296 23.060061 22.635295 22.204868 21.769678 21.330645 20.888714 20.444843 20.000000
20.000000 20.481406 20.961747 21.439965 21.915009 22.385850 22.851479 23.310916 23.763209 24.207445 24.642754 25.068296 25.483282 25.886976 26.278682 26.657751 27.023586 27.375635 27.713393 28.036402 28.344246 28.636550 28.912984 29.173248 29.417082 29.644256 29.854569 30.047849 30.223949 30.382742 30.524121 30.647999 30.754302 30.842972 30.913960 30.967232 31.002759 31.020527 31.020527 31.002760 30.967232 30.913962 30.842975 30.754307 30.648004 30.524127 30.382747 30.223953 30.047853 29.854572 29.644258 29.417085 29.173251 28.912987 28.636553 28.344243 28.036399 27.713392 27.375632 27.023583 26.657747 26.278678 25.886972 25.483278 25.068289 24.642749 24.207445 23.763209 23.310917 22.851481 22.385853 21.915014 21.439968 20.961748 20.481407 20.000000
20.000000 20.519036 21.036909 21.552461 22.064549 22.572048 23.073860 23.568915 24.056179 24.534664 25.003425 25.461552 25.908199 26.342570 26.763919 27.171552 27.564834 27.943177 28.306048 28.652964 28.983490 29.297236 29.593857 29.873046 30.134537 30.378095 30.603519 30.810635 30.999299 31.169386 31.320793 31.453435 31.567241 31.662157 31.738139 31.795152 31.833174 31.852188 31.852188 31.833174 31.795153 31.738140 31.662160 31.567245 31.453439 31.320798 31.169390 30.999302 30.810638 30.603520 30.378096 30.134539 29.873049 29.593859 29.297234 28.983488 28.652963 28.306046 27.943174 27.564830 27.171549 26.763914 26.342565 25.908194 25.461546 25.003419 24.534664 24.056180 23.568914 23.073860 22.572050 22.064553 21.552463 21.036908 20.519036 20.000000
20.000000 20.557830 21.114390 21.668422 22.218679 22.763934 23.302996 23.834701 24.357931 24.871611 25.374724 25.866288 26.345393 26.811186 27.262869 27.699706 28.121019 28.526190 28.914658 29.285916 29.639514 29.975047 30.292161 30.590544 30.869924 31.130067 31.370774 31.591874 31.793226 31.974711 32.136230 32.277705 32.399070 32.500277 32.581285 32.642064 32.682595 32.702863 32.702863 32.682595 32.642065 32.581286 32.500280 32.399074 32.277709 32.136234 31.974714 31.793229 31.591877 31.370776 31.130069 30.869926 30.590546 30.292159 29.975046 29.639515 29.285916 28.914657 28.526188 28.121017 27.699703 27.262866 26.811182 26.345389 25.866282 25.374719 24.871612 24.357931 23.834701 23.302996 22.763936 22.218681 21.668423 21.114390 20.557830 20.000000
20.000000 20.597891 21.194402 21.788160 22.377808 22.962016 23.539487 24.108964 24.669231 25.219132 25.757566 26.283481 26.795900 27.293912 27.776668 28.243384 28.693347 29.125907 29.540477 29.936531 30.313603 30.671279 31.009198 31.327044 31.624547 31.901476 32.157636 32.392862 32.607020 32.800000 32.971712 33.122083 33.251059 33.358595 33.444658 33.509224 33.552277 33.573806 33.573806 33.552277 33.509225 33.444659 33.358597 33.251062 33.122086 32.971715 32.800003 32.607023 32.392864 32.157637 31.901477 31.624549 31.327040 31.009195 30.671279 30.313603 29.936531 29.540476 29.125906 28.693345 28.243381 27.776664 27.293908 26.795896 26.283476 25.757561 25.219132 24.669232 24.108964 23.539487 22.962017 22.377810 21.788161 21.194403 20.597892 20.000000
20.000000 20.639334 21.277168 21.912006 22.542377 23.166835 23.783975 24.392433 24.990900 25.578124 26.152923 26.714169 27.260816 27.791895 28.306504 28.803815 29.283078 29.743614 30.184811 30.606129 31.007088 31.387269 31.746306 32.083886 32.399744 32.693654 32.965429 33.214918 33.441994 33.646559 33.828534 33.987859 34.124487 34.238385 34.329528 34.397898 34.443483 34.466277 34.466277 34.443483 34.397898 34.329529 34.238387 34.124489 33.987861 33.828536 33.646561 33.441996 33.214920 32.965431 32.693655 32.399740 32.083884 31.746305 31.387268 31.007088 30.606129 30.184811 29.743613 29.283076 28.803812 28.306500 27.791892 27.260813 26.714163 26.152918 25.578124 24.990900 24.392433 23.783974 23.166836 22.542379 21.912008 21.277168 20.639335 20.000000
20.000000 20.682280 21.362927 22.040320 22.712858 23.378974 24.037145 24.685895 25.323811 25.949545 26.561829 27.159454 27.741304 28.306350 28.853637 29.382295 29.891537 30.380658 30.849027 31.296087 31.721354 32.124402 32.504871 32.862452 33.196888 33.507965 33.795511 34.059386 34.299479 34.515707 34.708007 34.876331 35.020646 35.140931 35.237170 35.309355 35.357480 35.381543 35.381543 35.357480 35.309355 35.237170 35.140931 35.020646 34.876331 34.708008 34.515709 34.299481 34.059388 33.795513 33.507961 33.196885 32.862450 32.504869 32.124401 31.721353 31.296087 30.849027 30.380656 29.891535 29.382292 28.853633 28.306346 27.741300 27.159448 26.561824 25.949545 25.323810 24.685893 24.037143 23.378974 22.712861 22.040322 21.362928 20.682280 20.000000
20.000000 20.726858 21.451942 22.173488 22.889761 23.599060 24.299733 24.990189 25.668902 26.334422 26.985388 27.620509 28.238599 28.838564 29.419398 29.980189 30.520118 31.038454 31.534550 32.007841 32.457836 32.884114 33.286322 33.664162 34.017390 34.345809 34.649264 34.927635 35.180830 35.408785 35.611455 35.788811 35.940836 36.067522 36.168867 36.244872 36.295539 36.320872 36.320872 36.295539 36.244871 36.168866 36.067521 35.940836 35.788812 35.611457 35.408787 35.180832 34.927637 34.649260 34.345807 34.017389 33.664160 33.286320 32.884113 32.457835 32.007840 31.534549 31.038452 30.520116 29.980185 29.419393 28.838559 28.238595 27.620504 26.985383 26.334422 25.668901 24.990188 24.299732 23.599060 22.889764 22.173490 21.451942 20.726859 20.000000
20.000000 20.773211 21.544494 22.311932 23.073639 23.827771 24.572541 25.306227 26.027186 26.733859 27.424788 28.098595 28.754021 29.389909 30.005201 30.598945 31.170292 31.718490 32.242880 32.742890 33.218033 33.667898 34.092141 34.490483 34.862700 35.208617 35.528102 35.821058 36.087421 36.327148 36.540218 36.726622 36.886364 37.019454 37.125904 37.205726 37.258932 37.285533 37.285533 37.258931 37.205723 37.125901 37.019453 36.886364 36.726623 36.540220 36.327150 36.087423 35.821055 35.528101 35.208616 34.862699 34.490482 34.092140 33.667897 33.218032 32.742888 32.242878 31.718488 31.170290 30.598942 30.005196 29.389904 28.754017 28.098589 27.424782 26.733858 26.027184 25.306225 24.572539 23.827771 23.073641 22.311933 21.544494 20.773212 20.000000
20.000000 20.821495 21.640891 22.456106 23.265090 24.065844 24.856431 25.634992 26.399755 27.149046 27.881303 28.595061 29.288983 29.961848 30.612551 31.240098 31.843617 32.422336 32.975589 33.502807 34.003511 34.477303 34.923862 35.342930 35.734310 36.097857 36.433468 36.741077 37.020648 37.272169 37.495646 37.691096 37.858546 37.998026 38.109567 38.193194 38.248931 38.276795 38.276794 38.248929 38.193190 38.109563 37.998024 37.858545 37.691096 37.495647 37.272170 37.020643 36.741075 36.433467 36.097856 35.734309 35.342928 34.923860 34.477302 34.003509 33.502804 32.975586 32.422332 31.843614 31.240095 30.612547 29.961844 29.288979 28.595055 27.881297 27.149044 26.399752 25.634990 24.856430 24.065844 23.265093 22.456107 21.640891 20.821495 20.000000
20.000000 20.871876 21.741469 22.606510 23.464771 24.314083 25.152347 25.977554 26.787794 27.581270 28.356313 29.111362 29.845002 30.555952 31.243054 31.905283 32.541741 33.151646 33.734331 34.289237 34.815899 35.313943 35.783073 36.223064 36.633754 37.015033 37.366836 37.689133 37.981925 38.245235 38.479100 38.683570 38.858698 39.004539 39.121142 39.208552 39.266803 39.295921 39.295920 39.266800 39.208548 39.121139 39.004536 38.858697 38.683570 38.479101 38.245229 37.981923 37.689132 37.366834 37.015032 36.633753 36.223063 35.783071 35.313941 34.815897 34.289234 33.734328 33.151642 32.541737 31.905280 31.243050 30.555948 29.844998 29.111355 28.356305 27.581268 26.787792 25.977553 25.152346 24.314084 23.464774 22.606512 21.741469 20.871877 20.000000
20.000000 20.924545 21.846599 22.763693 23.673404 24.573371 25.461322 26.335084 27.192597 28.031935 28.851312 29.649070 30.423715 31.173903 31.898431 32.596241 33.266417 33.908175 34.520854 35.103910 35.656905 36.179495 36.671421 37.132499 37.562609 37.961685 38.329709 38.666694 38.972684 39.247744 39.491950 39.705387 39.888139 40.040288 40.161910 40.253066 40.313806 40.344167 40.344166 40.313804 40.253062 40.161906 40.040286 39.888137 39.705386 39.491944 39.247742 38.972683 38.666692 38.329707 37.961685 37.562608 37.132498 36.671419 36.179494 35.656903 35.103908 34.520851 33.908171 33.266413 32.596237 31.898427 31.173899 30.423710 29.649062 28.851303 28.031933 27.192596 26.335082 25.461322 24.573372 23.673406 22.763695 21.846599 20.924545 20.000000
20.000000 20.979703 21.956687 22.928260 23.891778 24.844677 25.784487 26.708860 27.615575 28.502565 29.367922 30.209888 31.026888 31.817516 32.580525 33.314833 34.019512 34.693783 35.337000 35.948647 36.528318 37.075713 37.590619 38.072903 38.522498 38.939392 39.323620 39.675249 39.994374 40.281107 40.535570 40.757887 40.948181 41.106565 41.233141 41.327993 41.391188 41.422775 41.422774 41.391188 41.327991 41.233138 41.106563 40.948179 40.757880 40.535567 40.281105 39.994372 39.675247 39.323619 38.939391 38.522496 38.072900 37.590616 37.075710 36.528315 35.948643 35.336996 34.693778 34.019507 33.314828 32.580520 31.817510 31.026882 30.209880 29.367914 28.502564 27.615574 26.708859 25.784487 24.844678 23.891781 22.928262 21.956688 20.979704 20.000000
20.000000 21.037581 22.072189 23.100880 24.120772 25.129070 26.123091 27.100292 28.058279 28.994833 29.907918 30.795671 31.656435 32.488747 33.291321 34.063052 34.803015 35.510442 36.184716 36.825357 37.432006 38.004418 38.542438 39.045995 39.515086 39.949765 40.350129 40.716308 41.048457 41.346741 41.611335 41.842412 42.040133 42.204650 42.336094 42.434577 42.500182 42.532970 42.532970 42.500182 42.434575 42.336093 42.204648 42.040125 41.842409 41.611333 41.346739 41.048455 40.716307 40.350128 39.949764 39.515084 39.045993 38.542435 38.004415 37.432003 36.825353 36.184712 35.510438 34.803010 34.063047 33.291314 32.488741 31.656430 30.795663 29.907911 28.994832 28.058278 27.100291 26.123091 25.129071 24.120775 23.100883 22.072190 21.037581 20.000000
20.000000 21.098432 22.193607 23.282300 24.361361 25.427739 26.478518 27.510937 28.522417 29.510574 30.473239 31.408440 32.314440 33.189718 34.032956 34.843040 35.619054 36.360255 37.066065 37.736058 38.369934 38.967515 39.528720 40.053553 40.542088 40.994454 41.410823 41.791399 42.136403 42.446065 42.720619 42.960290 43.165288 43.335806 43.472009 43.574036 43.641994 43.675954 43.675954 43.641994 43.574036 43.472008 43.335798 43.165285 42.960287 42.720617 42.446063 42.136401 41.791398 41.410822 40.994452 40.542086 40.053550 39.528717 38.967512 38.369931 37.736055 37.066062 36.360251 35.619049 34.843035 34.032948 33.189711 32.314435 31.408434 30.473232 29.510573 28.522416 27.510936 26.478517 25.427740 24.361364 23.282303 22.193607 21.098433 20.000000
20.000000 21.162542 22.321506 23.473354 24.614633 25.742009 26.852302 27.942521 29.009877 30.051813 31.066018 32.050410 33.003171 33.922729 34.807742 35.657100 36.469906 37.245458 37.983235 38.682875 39.344158 39.966988 40.551373 41.097408 41.605257 42.075139 42.507312 42.902062 43.259689 43.580498 43.864786 44.112840 44.324924 44.501276 44.642100 44.747567 44.817803 44.852899 44.852900 44.817803 44.747566 44.642093 44.501274 44.324922 44.112838 43.864784 43.580496 43.259687 42.902060 42.507310 42.075137 41.605255 41.097406 40.551371 39.966985 39.344154 38.682871 37.983231 37.245454 36.469901 35.657094 34.807735 33.922722 33.003166 32.050404 31.066012 30.051813 29.009877 27.942521 26.852303 25.742010 24.614636 23.473357 22.321507 21.162543 20.000000
20.000000 21.230231 22.456520 23.674977 24.881808 26.073360 27.246163 28.396966 29.522756 30.620789 31.688605 32.724009 33.725106 34.690282 35.618183 36.507712 37.358012 38.168437 38.938540 39.668047 40.356833 41.004906 41.612378 42.179450 42.706394 43.193532 43.641223 44.049847 44.419794 44.751450 45.045188 45.301361 45.520293 45.702274 45.847550 45.956325 46.028753 46.064941 46.064941 46.028753 45.956318 45.847548 45.702272 45.520292 45.301360 45.045187 44.751448 44.419793 44.049846 43.641221 43.193530 42.706392 42.179447 41.612375 41.004903 40.356831 39.668044 38.938536 38.168432 37.358006 36.507706 35.618176 34.690276 33.725102 32.724003 31.688599 30.620790 29.522756 28.396965 27.246163 26.073361 24.881811 23.674980 22.456521 21.230231 20.000000
20.000000 21.301860 22.599368 23.888228 25.164261 26.423459 27.662026 28.876421 30.063391 31.219990 32.343600 33.431913 34.482966 35.495111 36.466996 37.397556 38.285992 39.131738 39.934442 40.693940 41.410224 42.083425 42.713781 43.301621 43.847337 44.351373 44.814201 45.236311 45.618190 45.960319 46.263153 46.527122 46.752615 46.939977 47.089501 47.201429 47.275944 47.313170 47.313170 47.275937 47.201427 47.089499 46.939975 46.752615 46.527123 46.263153 45.960318 45.618189 45.236309 44.814199 44.351371 43.847334 43.301618 42.713778 42.083422 41.410222 40.693936 39.934438 39.131732 38.285985 37.397550 36.466990 35.495105 34.482961 33.431907 32.343593 31.219990 30.063392 28.876421 27.662026 26.423460 25.164264 23.888230 22.599368 21.301861 20.000000
20.000000 21.377844 22.750863 24.114304 25.463551 26.794189 28.102059 29.383302 30.634398 31.852185 33.033883 34.177076 35.279736 36.340199 37.357132 38.329525 39.256662 40.138080 40.973552 41.763046 42.506700 43.204790 43.857703 44.465914 45.029960 45.550421 46.027898 46.463004 46.856337 47.208481 47.519985 47.791361 48.023070 48.215517 48.369048 48.483946 48.560423 48.598625 48.598618 48.560421 48.483942 48.369046 48.215515 48.023069 47.791361 47.519986 47.208480 46.856336 46.463002 46.027896 45.550417 45.029957 44.465910 43.857699 43.204786 42.506696 41.763041 40.973546 40.138074 39.256655 38.329520 37.357126 36.340193 35.279732 34.177070 33.033877 31.852185 30.634398 29.383303 28.102060 26.794190 25.463554 24.114306 22.750863 21.377844 20.000000
20.000000 21.458651 22.911936 24.354573 25.781449 27.187688 28.568719 29.920332 31.238714 32.520474 33.762667 34.962770 36.118708 37.228816 38.291807 39.306753 40.273048 41.190369 42.058638 42.877993 43.648739 44.371330 45.046325 45.674372 46.256168 46.792451 47.283968 47.731466 48.135673 48.497282 48.816948 49.095269 49.332786 49.529972 49.687229 49.804882 49.883177 49.922277 49.922283 49.883175 49.804879 49.687226 49.529971 49.332785 49.095269 48.816948 48.497283 48.135673 47.731466 47.283966 46.792448 46.256165 45.674368 45.046322 44.371326 43.648734 42.877987 42.058632 41.190362 40.273043 39.306748 38.291800 37.228810 36.118703 34.962764 33.762660 32.520474 31.238714 29.920334 28.568720 27.187689 25.781452 24.354576 22.911937 21.458651 20.000000
20.000000 21.544824 23.083656 24.610606 26.119984 27.606393 29.064798 30.490595 31.879652 33.228335 34.533533 35.792628 37.003513 38.164549 39.274526 40.332632 41.338410 42.291708 43.192642 44.041547 44.838935 45.585465 46.281899 46.929079 47.527891 48.079245 48.584057 49.043222 49.457606 49.828029 50.155255 50.439981 50.682834 50.884357 51.045013 51.165173 51.245115 51.285047 51.285046 51.245119 51.165170 51.045010 50.884354 50.682832 50.439981 50.155255 49.828029 49.457606 49.043221 48.584055 48.079243 47.527887 46.929075 46.281895 45.585459 44.838929 44.041540 43.192636 42.291703 41.338404 40.332626 39.274520 38.164543 37.003508 35.792622 34.533527 33.228334 31.879652 30.490596 29.064799 27.606395 26.119988 24.610609 23.083657 21.544824 20.000000
20.000000 21.636990 23.267258 24.884208 26.481490 28.053102 29.593486 31.097599 32.560961 33.979685 35.350497 36.670695 37.938169 39.151341 40.309115 41.410840 42.456250 43.445413 44.378676 45.256616 46.079989 46.849695 47.566728 48.232153 48.847069 49.412583 49.929791 50.399758 50.823501 51.201974 51.536062 51.826569 52.074211 52.279610 52.443290 52.565670 52.647087 52.687738 52.687738 52.647085 52.565673 52.443287 52.279606 52.074209 51.826568 51.536062 51.201974 50.823501 50.399759 49.929790 49.412581 48.847066 48.232149 47.566723 46.849688 46.079982 45.256609 44.378670 43.445407 42.456244 41.410834 40.309109 39.151336 37.938165 36.670689 35.350490 33.979685 32.560961 31.097600 29.593488 28.053104 26.481494 24.884212 23.267259 21.636990 20.000000
